0.250 	2.60145
0.500 	0.76501
0.750 	0.250948
1.000 	0.048215
1.250 	-0.041795
1.500 	-0.082323
1.750 	-0.098716
2.000 	-0.102635
2.250 	-0.099951
2.500 	-0.093825
2.750 	-0.086019
3.000 	-0.077562
3.500 	-0.060856
4.000 	-0.046085
4.500 	-0.033938
5.000 	-0.02442
5.500 	-0.017232
6.000 	-0.011968
6.500 	-0.008214
7.000 	-0.005593
8.000 	-0.00257
9.000 	-0.001194
10.000 	-0.00058
12.000 	-0.000167
